#Partida,,,,B. betiko aurrek.,Eskubide onartu garbiak,Bilketa likidoa,Kobratzeko,Itzulketak
2 112.01.000.00 2017,,1.0,O.H.G.Z.LANDA-ONDASUNAK,22514.0,22428.45,21706.81,721.64,0.0
2 112.02.000.00 2017,,2.0,O.H.F.Z.HIRI-ONDASUNAK,3788805.0,4092099.41,4029677.1,62422.31,124573.55
2 113.01.000.00 2017,,3.0,TRAKZIO MEKANIKODUN IBILGAILUEN,1452408.0,1496417.36,1425786.06,70631.3,8021.6
2 114.01.000.00 2017,,4.0,HIRI-LURREN BALIO GEHIKUNTZAREN ZERGA,250000.0,291957.82,224276.63,67681.19,2841.22
2 130.01.000.00 2017,,5.0,IHARDUERA EKONOMIKOEN GAINEKO ZERGA,820871.0,1054069.98,994816.61,59253.37,8781.7
2 282.01.000.00 2017,,7.0,"ERAIK.,INSTALAZ.ZERGA",217750.0,381985.35,377149.4,4835.95,58214.46
2 310.01.162.10 2017,,917.0,ONDAKINAK BILKETA ETA TRATAMENDUA,1000969.0,1028586.73,1007904.09,20682.64,6657.17
2 310.02.160.00 2017,,918.0,SANEAMENDU,601200.0,621538.29,604409.37,17128.92,1778.51
2 310.03.164.00 2017,,919.0,UDAL HILERRIA,38454.0,31562.45,28668.35,2894.1,0.0
2 310.04.000.00 2017,,349.0,AGIRIAK EGITEA,1000.0,1954.15,1836.6,117.55,0.0
2 310.05.000.00 2017,,203.0,IBILGAILUAK BIDE PUBLIKOTIK JASO ETA KEN,100.0,770.95,770.95,0.0,0.0
2 310.08.136.00 2017,,920.0,SU-ITZALTZE,100.0,0.0,0.0,0.0,0.0
2 310.09.161.00 2017,,921.0,UR HORNIDURA,1322587.0,1392756.81,1361298.15,31458.66,5008.91
2 310.11.335.10 2017,,922.0,UDAL EUSKALTEGIA,60500.0,55784.84,55784.84,0.0,0.0
2 310.16.334.10 2017,,923.0,BITERIKO TAILERRAK,55000.0,71323.03,71323.03,0.0,0.0
2 310.20.326.01 2017,,924.0,MUSIKA ESKOLA PUBLIKOA,133000.0,141842.54,134477.51,7365.03,0.0
2 310.21.326.02 2017,,925.0,KANTUZ,9000.0,6359.67,6359.67,0.0,0.0
2 310.22.335.40 2017,,926.0,UDALEKUAK,39500.0,32224.09,32224.09,0.0,0.0
2 310.23.000.00 2017,,260.0,ANIMALI ARRISKUTSUEN ERREJISTROA,100.0,0.0,0.0,0.0,0.0
2 310.24.342.00 2017,,927.0,KIROLDEGIKO ABONATUAK,400000.0,482217.79,482217.79,0.0,990.6
2 310.25.342.00 2017,,928.0,KIROLDEGIKO SARRERAK,4000.0,5521.56,5521.56,0.0,0.0
2 310.26.342.00 2017,,929.0,KIROLDEGIKO IGERITA IKASTAROAK,51000.0,62192.55,62192.55,0.0,216.7
2 310.27.342.00 2017,,930.0,KIROLDEGIKO SQUASH-AREN ERABILPENA,100.0,16.1,16.1,0.0,0.0
2 310.28.342.00 2017,,931.0,KIROLDEGIKO IKASTARO EZBERDINAK,153000.0,169756.36,169756.36,0.0,63.63
